Date,SITE NAME,STATE,DAILY_AQI_VALUE,SITE_LATITUDE,SITE_LONGITUDE
1/16/2020,El Paso UTEP,Texas,10,31.768286,-106.501243
1/17/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
1/18/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
1/19/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
1/20/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
1/21/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
1/22/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
1/23/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
1/24/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
1/25/2020,El Paso UTEP,Texas,9,31.768286,-106.501243
1/26/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
1/27/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
1/28/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
1/29/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
1/30/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
1/31/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
2/1/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
2/2/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
2/3/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
2/4/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
2/5/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
2/6/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
2/7/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
2/8/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
2/9/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
2/10/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
2/11/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
2/12/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
2/13/2020,El Paso UTEP,Texas,11,31.768286,-106.501243
2/14/2020,El Paso UTEP,Texas,15,31.768286,-106.501243
2/15/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
2/16/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
2/17/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
2/18/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
2/19/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
2/20/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
2/21/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
2/22/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
2/23/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
2/24/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
2/25/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
2/26/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
2/27/2020,El Paso UTEP,Texas,9,31.768286,-106.501243
2/28/2020,El Paso UTEP,Texas,11,31.768286,-106.501243
2/29/2020,El Paso UTEP,Texas,13,31.768286,-106.501243
3/1/2020,El Paso UTEP,Texas,10,31.768286,-106.501243
3/2/2020,El Paso UTEP,Texas,11,31.768286,-106.501243
3/3/2020,El Paso UTEP,Texas,9,31.768286,-106.501243
4/8/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/9/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/10/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/11/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/12/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/13/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/15/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
4/16/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
4/17/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/18/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/19/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/20/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/21/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/22/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/23/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/24/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/25/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/26/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/27/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/28/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
4/29/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
4/30/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
5/1/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
5/2/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/3/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/4/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/5/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/6/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
5/7/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
5/8/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/9/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/10/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/11/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/12/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/13/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/14/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/15/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/16/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/17/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/18/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/19/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/20/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/21/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/22/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/23/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/24/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/25/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/26/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
5/27/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
5/28/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
5/29/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/30/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
5/31/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/1/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/2/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/3/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/4/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
6/5/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
6/6/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/7/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/8/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/9/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/10/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
6/11/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/12/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/13/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/14/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/15/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/16/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/17/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/18/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/19/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/20/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/21/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/22/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/23/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/24/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/25/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
6/26/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
6/27/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/28/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
6/29/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
6/30/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/1/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/2/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/3/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/4/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/5/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/6/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/7/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/8/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/9/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/10/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/11/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/19/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/20/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/21/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/22/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/23/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/24/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/25/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/26/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
7/27/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/28/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/29/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
7/30/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
7/31/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/1/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
8/2/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
8/3/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/4/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
8/5/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
8/6/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
8/7/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/8/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
8/9/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
8/10/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/11/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/12/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
8/13/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/14/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/15/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/16/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/17/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/18/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/19/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
8/20/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
8/21/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
8/22/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
8/23/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/24/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/25/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/26/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/27/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
8/28/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
8/29/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
8/30/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
8/31/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
9/1/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
9/2/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/3/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
9/4/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
9/5/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
9/6/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
9/7/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
9/8/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
9/9/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
9/10/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
9/11/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/12/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/13/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/14/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/15/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
9/16/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
9/17/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/18/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/19/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/20/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
9/21/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
9/22/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
9/23/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
9/24/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
9/25/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
9/26/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
9/27/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
9/28/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
9/29/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
9/30/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
10/1/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
10/2/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
10/3/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
10/4/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
10/5/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
10/6/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
10/7/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
10/8/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
10/9/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
10/10/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
10/11/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
10/12/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
10/13/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
10/14/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
10/15/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
10/16/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
10/17/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
10/18/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
10/19/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
10/20/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
10/21/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
10/22/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
10/23/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
10/24/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
10/25/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
10/26/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
10/27/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
10/28/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
10/29/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
10/30/2020,El Paso UTEP,Texas,13,31.768286,-106.501243
10/31/2020,El Paso UTEP,Texas,14,31.768286,-106.501243
11/1/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/2/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
11/3/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/4/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/5/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/6/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
11/7/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
11/8/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
11/9/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
11/10/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
11/11/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
11/12/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/13/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/14/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
11/15/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/16/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/17/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/18/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
11/19/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/20/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
11/21/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
11/22/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
11/23/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
11/24/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
11/25/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
11/26/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
11/27/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
11/28/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
11/29/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
11/30/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
12/1/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
12/2/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
12/3/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
12/4/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
12/5/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
12/6/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
12/7/2020,El Paso UTEP,Texas,11,31.768286,-106.501243
12/8/2020,El Paso UTEP,Texas,14,31.768286,-106.501243
12/9/2020,El Paso UTEP,Texas,18,31.768286,-106.501243
12/10/2020,El Paso UTEP,Texas,20,31.768286,-106.501243
12/11/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
12/12/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
12/13/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
12/14/2020,El Paso UTEP,Texas,10,31.768286,-106.501243
12/15/2020,El Paso UTEP,Texas,9,31.768286,-106.501243
12/16/2020,El Paso UTEP,Texas,5,31.768286,-106.501243
12/17/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
12/18/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
12/19/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
12/20/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
12/21/2020,El Paso UTEP,Texas,8,31.768286,-106.501243
12/22/2020,El Paso UTEP,Texas,9,31.768286,-106.501243
12/23/2020,El Paso UTEP,Texas,1,31.768286,-106.501243
12/24/2020,El Paso UTEP,Texas,2,31.768286,-106.501243
12/25/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
12/26/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
12/27/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
12/28/2020,El Paso UTEP,Texas,10,31.768286,-106.501243
12/29/2020,El Paso UTEP,Texas,7,31.768286,-106.501243
12/30/2020,El Paso UTEP,Texas,3,31.768286,-106.501243
12/31/2020,El Paso UTEP,Texas,6,31.768286,-106.501243
1/2/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
1/3/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
1/4/2020,El Paso Chamizal,Texas,13,31.765685,-106.455227
1/5/2020,El Paso Chamizal,Texas,19,31.765685,-106.455227
1/6/2020,El Paso Chamizal,Texas,24,31.765685,-106.455227
1/7/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
1/8/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
1/9/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
1/10/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
1/11/2020,El Paso Chamizal,Texas,14,31.765685,-106.455227
1/12/2020,El Paso Chamizal,Texas,16,31.765685,-106.455227
1/13/2020,El Paso Chamizal,Texas,17,31.765685,-106.455227
1/14/2020,El Paso Chamizal,Texas,15,31.765685,-106.455227
1/15/2020,El Paso Chamizal,Texas,18,31.765685,-106.455227
1/16/2020,El Paso Chamizal,Texas,14,31.765685,-106.455227
1/17/2020,El Paso Chamizal,Texas,8,31.765685,-106.455227
1/18/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
1/19/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
1/20/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
1/21/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
1/22/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
1/23/2020,El Paso Chamizal,Texas,11,31.765685,-106.455227
1/24/2020,El Paso Chamizal,Texas,18,31.765685,-106.455227
1/25/2020,El Paso Chamizal,Texas,19,31.765685,-106.455227
1/26/2020,El Paso Chamizal,Texas,9,31.765685,-106.455227
1/27/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
1/28/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
1/29/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
1/30/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
1/31/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
2/1/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
2/2/2020,El Paso Chamizal,Texas,9,31.765685,-106.455227
2/3/2020,El Paso Chamizal,Texas,9,31.765685,-106.455227
2/4/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
2/5/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
2/6/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
2/7/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
2/8/2020,El Paso Chamizal,Texas,9,31.765685,-106.455227
2/9/2020,El Paso Chamizal,Texas,9,31.765685,-106.455227
2/10/2020,El Paso Chamizal,Texas,9,31.765685,-106.455227
2/11/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
2/12/2020,El Paso Chamizal,Texas,15,31.765685,-106.455227
2/13/2020,El Paso Chamizal,Texas,17,31.765685,-106.455227
2/14/2020,El Paso Chamizal,Texas,9,31.765685,-106.455227
2/15/2020,El Paso Chamizal,Texas,13,31.765685,-106.455227
2/16/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
2/17/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
2/18/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
2/19/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
2/20/2020,El Paso Chamizal,Texas,9,31.765685,-106.455227
2/25/2020,El Paso Chamizal,Texas,1,31.765685,-106.455227
2/27/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
2/28/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
2/29/2020,El Paso Chamizal,Texas,8,31.765685,-106.455227
3/1/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
3/2/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
3/3/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
3/4/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
3/5/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
3/6/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
3/7/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
3/8/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
3/9/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
3/10/2020,El Paso Chamizal,Texas,14,31.765685,-106.455227
3/11/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
3/12/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
3/13/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
3/14/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
3/15/2020,El Paso Chamizal,Texas,11,31.765685,-106.455227
3/16/2020,El Paso Chamizal,Texas,13,31.765685,-106.455227
3/17/2020,El Paso Chamizal,Texas,8,31.765685,-106.455227
3/18/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
3/19/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
3/20/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
3/21/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
3/22/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
3/23/2020,El Paso Chamizal,Texas,8,31.765685,-106.455227
3/24/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
3/25/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
3/26/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
3/27/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
3/28/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
3/29/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
3/30/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
3/31/2020,El Paso Chamizal,Texas,6,31.765685,-106.455227
4/1/2020,El Paso Chamizal,Texas,7,31.765685,-106.455227
4/2/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/3/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/4/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/5/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/6/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/7/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/8/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/9/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/10/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/11/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/12/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/13/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/14/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/15/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/16/2020,El Paso Chamizal,Texas,5,31.765685,-106.455227
4/17/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/18/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/19/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/20/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/21/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/22/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/23/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/24/2020,El Paso Chamizal,Texas,2,31.765685,-106.455227
4/25/2020,El Paso Chamizal,Texas,3,31.765685,-106.455227
4/26/2020,El Paso Chamizal,Texas,8,31.765685,-106.455227
